params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",62.23880037038907,100,-0.052139364532019686,-0.05225,-0.0605,-0.0438,0.002924746155935247
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",62.56970064973575,100,-0.04369,-0.044149999999999995,-0.0497,-0.03409999999999999,0.002918681209039452
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",62.322453703214705,100,-0.04758021588946458,-0.04775,-0.052399999999999995,-0.0406,0.0023051260260364085
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",62.66231079479621,100,-0.04688671981776764,-0.04684999999999999,-0.053599999999999995,-0.040799999999999996,0.002330708888798821
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",62.30664202582557,100,-0.044677999999999995,-0.0445,-0.0509,-0.037599999999999995,0.002245821898548503
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",61.93666407846467,100,-0.030735000000000002,-0.03065,-0.0365,-0.024700000000000003,0.00251234452255259
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",61.818819637352135,100,-0.04910838304246193,-0.049,-0.05489999999999999,-0.0419,0.002845319612982373
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",60.84008699754486,100,-0.04705399999999999,-0.047,-0.054799999999999995,-0.0418,0.002193327152980147
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",61.26142565680493,100,-0.054759474781292575,-0.05489999999999999,-0.0602,-0.04789999999999999,0.0026411288593263748
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",60.464222470000095,100,-0.04985279855801334,-0.049649999999999986,-0.0555,-0.042899999999999994,0.0024835424608128974
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",57.26591481771902,100,-0.05140584834206135,-0.05115607287449392,-0.059751037344398336,-0.04521337946943483,0.0033888011764169187
