params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",9.37296002527546,100,-0.23148055528726297,-0.17142857142857143,-0.55,-0.043859649122807015,0.16252764087730892
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",31.362258466499043,100,-0.09512661785615091,-0.09645581395348837,-0.11842105263157894,-0.07019999999999998,0.0071593181641497
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",33.55017733084787,100,-0.08680604359576786,-0.08695,-0.132,-0.05950617283950617,0.011029118323685106
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",29.933385097438077,100,-0.09607129668524161,-0.0966402489626556,-0.10784313725490194,-0.08507462686567163,0.004244587729372588
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",32.681974455050295,100,-0.0863193836217213,-0.0868789770860096,-0.1069306930693069,-0.053968253968253964,0.009296580877312355
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",34.52532844465895,100,-0.09069256519749715,-0.0903893782238692,-0.132,-0.08170000000000001,0.006914120697859257
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",26.70600280259532,100,-0.07975093650322164,-0.07756856540084388,-0.10888888888888888,-0.0644,0.009323096656165427
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",29.660766334431173,100,-0.08003508043573637,-0.07945903116353667,-0.09893190921228304,-0.053539823008849546,0.008876110069684345
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",24.865853391924247,100,-0.07970635946430085,-0.07673550247116968,-0.14,-0.061099999999999995,0.011154337101094577
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",12.520226788841683,100,-0.08430366227272822,-0.0822410669975186,-0.10833333333333332,-0.06459459459459459,0.010455593528135056
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",22.359787329924075,100,-0.09921899838962808,-0.09951452119309262,-0.11875000000000001,-0.07640449438202247,0.006430286004655444
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",21.759350861195344,100,-0.08907920091493347,-0.08929856230031949,-0.1048076923076923,-0.0704,0.008395186359260594
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",23.208350170771155,100,-0.0775712788973338,-0.0744,-0.12222222222222223,-0.06259999999999999,0.011152737191881264
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",19.62395070138882,100,-0.08767543145730812,-0.08637396364795918,-0.11818181818181817,-0.07315789473684212,0.008684210449374997
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",20.06864985250104,100,-0.07812448880631977,-0.07537643865363736,-0.11555555555555554,-0.06039999999999999,0.01037187012449002
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",18.13357748501221,100,-0.09365415595065343,-0.0940268775643694,-0.10909090909090906,-0.07940000000000001,0.006614714640197828
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",17.209792372339507,100,-0.093173276255903,-0.09197268248992385,-0.14500000000000002,-0.0803,0.008611052804266769
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",15.618517586044618,100,-0.08635562430233286,-0.08560443063192286,-0.11206896551724137,-0.06190476190476191,0.00897078196392571
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",9.978161048426045,100,-0.10042550689861757,-0.09858358358358357,-0.13333333333333336,-0.08399999999999999,0.010914231129164538
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",11.110878149131167,100,-0.09692242152883976,-0.09515840220385674,-0.1183673469387755,-0.08490566037735847,0.006206013088161904
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",11.460184305602525,100,-0.090309011497719,-0.08854567958536397,-0.13214285714285717,-0.07527593818984546,0.009132639537461197
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",10.308394882546054,100,-0.09799699958671615,-0.09692049536774436,-0.11551724137931033,-0.08603773584905659,0.006270118479526521
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",10.366386548103037,100,-0.09333377298733765,-0.09230583900226758,-0.11875,-0.07197802197802197,0.00846773893171417
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",10.218295014496107,100,-0.07640936005741829,-0.0735,-0.11346153846153843,-0.0613,0.01062441181231299
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",9.963321887400525,100,-0.09447765610050218,-0.09038961038961037,-0.13636363636363638,-0.07643097643097643,0.013820119775398225
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",10.088878051808933,100,-0.08797808669695095,-0.08757431402439023,-0.1310344827586207,-0.06421725239616613,0.01233960797688012
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",11.336079158178109,100,-0.09576266564827243,-0.09432128514056223,-0.13684210526315793,-0.07232142857142856,0.012583583190110315
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",9.23214438094874,100,-0.09691257266951032,-0.09324908925318759,-0.21250000000000002,-0.06381766381766381,0.02186660173461015
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",30.608287122937327,100,-0.09789852194121719,-0.09843312883435582,-0.11076923076923076,-0.08630136986301368,0.0041314401518610456
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",31.072597041827976,100,-0.09376389958195831,-0.09429285714285715,-0.13461538461538464,-0.0798,0.007143957075331538
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",31.083886412345237,100,-0.08486257928135778,-0.0839658567774936,-0.10428571428571426,-0.06108033240997229,0.009741275474432515
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",24.711247620720314,100,-0.09416445202613981,-0.0937712773389662,-0.11323529411764703,-0.07037037037037036,0.005808085777023255
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",25.796826592364596,100,-0.08946347677532497,-0.08850268265218256,-0.128125,-0.07590000000000001,0.007679657722978882
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",28.19777484870974,100,-0.0891869515760298,-0.08841052631578947,-0.10645161290322577,-0.0775,0.006684669247914089
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",27.299049134291636,100,-0.08962982864419913,-0.09001359242322993,-0.11216216216216215,-0.06843100189035917,0.009079951951728983
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",23.303486813199925,100,-0.09752814170373851,-0.09786938117315058,-0.12608695652173915,-0.08356164383561643,0.006091174808025075
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",15.66687365256439,100,-0.07402976706698523,-0.07160072302558398,-0.10139860139860138,-0.0634,0.008111507231986009
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",22.80367334734001,100,-0.08242932022094461,-0.08185,-0.10943396226415092,-0.061799999999999994,0.011560090141133773
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",22.68015389595348,100,-0.0872878738493923,-0.08623104302073661,-0.125,-0.0668,0.010369886093775732
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",20.430582501334356,100,-0.08737719605034204,-0.08769780838829608,-0.11199999999999997,-0.06717724288840261,0.009057743296051498
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",17.432161870729033,100,-0.08664611246123581,-0.08621445520072457,-0.11285714285714282,-0.06413043478260869,0.009074005095110688
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",18.765378487993075,100,-0.09751337620960714,-0.09752435064935065,-0.12250000000000001,-0.08586762075134168,0.006212989179004062
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",19.314709539194155,100,-0.07766130464536337,-0.07526519823788545,-0.13000000000000003,-0.063,0.010406682158481128
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",14.388320706137165,100,-0.09915176087274066,-0.09947420223787815,-0.11333333333333331,-0.08070175438596493,0.0058556214122928016
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",14.388611614764159,100,-0.07576286497149341,-0.0737700600773599,-0.109375,-0.0629,0.009457010402354568
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",9.483901645380683,100,-0.08758694274344035,-0.08637187966716448,-0.1176470588235294,-0.0652482269503546,0.011617374507270935
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",10.318318921896207,100,-0.09889090087633924,-0.09843699989331056,-0.11627906976744186,-0.08750000000000001,0.006666388685602151
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",13.430021135834977,100,-0.07638473756058674,-0.07324471830985915,-0.12571428571428572,-0.05689999999999999,0.01230596477189429
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",13.634386739926413,100,-0.08845081681199891,-0.08672054689496549,-0.12105263157894738,-0.06506024096385542,0.010981769524807419
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",14.512725224985843,100,-0.08777517707225403,-0.08612691398938291,-0.11290322580645158,-0.077,0.007118993959681483
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",10.663248049500908,100,-0.09261787939523503,-0.09135361181198018,-0.13076923076923078,-0.07790368271954674,0.008535222436332292
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",10.236274225635498,100,-0.08266448403650163,-0.0780392370968916,-0.15000000000000002,-0.06315789473684211,0.014160239575114576
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",9.543464570149808,100,-0.09173069450623579,-0.08911414464130119,-0.13333333333333333,-0.07539893617021275,0.010174336539693048
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",9.465407966734347,100,-0.09487281689272895,-0.09281411359724612,-0.1310344827586207,-0.07884615384615384,0.008584335409014638
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",8.92731974067101,100,-0.11853267099034348,-0.10642688679245282,-0.26,-0.06212121212121212,0.04098717112178903
